,GenCo1,GenCo2,GenCo3,GenCo4,GenCo5,GenCo6,GenCo7,GenCo8,GenCo9,GenCo10,GenCo11,GenCo12,GenCo13,GenCo14,GenCo15,GenCo16,GenCo17,GenCo18,GenCo19,GenCo20,GenCo21,GenCo22,GenCo23,GenCo24,GenCo25,GenCo26,GenCo27,GenCo28,GenCo29,GenCo30,GenCo31,GenCo32,GenCo33,GenCo34,GenCo35,GenCo36,GenCo37,GenCo38,GenCo39,GenCo40,GenCo41,GenCo42,GenCo43,GenCo44,GenCo45,GenCo46,GenCo47,GenCo48,GenCo49,GenCo50,GenCo51,GenCo52,GenCo53,GenCo54,GenCo55,GenCo56,GenCo57,GenCo58,GenCo59,GenCo60,GenCo61,GenCo62,GenCo63,GenCo64,GenCo65,GenCo66,GenCo67,GenCo68,GenCo69,GenCo70,GenCo71,GenCo72,GenCo73,GenCo74,GenCo75,GenCo76,GenCo77,GenCo78,GenCo79,GenCo80,GenCo81,GenCo82
7570,520,0,819,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,905,1365,0,910,0,398,604.5,237.5,0,0,0,0,0,0,0,0,1450,0,420,0,0,0,2199,443,0,0,120,0,0,0,0,0,0,183.75,0,0,0,755,0,0,0,0,0,947.24893,1149,445,0,379.25,600,0,0,0,0,0,0,805,580.75,0,448
7571,520,0,417,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,905,963,0,508,0,800,202.5,639.5,0,0,0,0,0,122.5,0,0,1048,0,420,0,0,0,2199,845,0,0,120,0,0,0,0,0,0,183.75,0,0,0,590.75,295,0,0,0,0,1332,747,445,0,379.25,600,0,0,0,0,0,0,805,178.75,0,414.67801
7572,520,0,819,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,905,561,0,910,0,800,202.5,237.5,0,0,0,0,0,0,0,0,646,0,420,0,0,0,1797,786.83192,0,0,120,0,0,0,0,0,0,183.75,0,0,0,188.75,697,0,0,0,0,1332,345,445,0,379.25,600,0,0,0,0,0,0,403,580.75,0,816.67801
7573,520,0,417,0,832,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,905,963,0,508,0,398,202.5,639.5,0,224.5,0,0,0,0,0,0,362.5,0,420,0,0,0,2199,443,0,0,120,0,0,0,0,0,0,585.75,0,0,0,590.75,1099,0,0,0,0,1332,345,445,0,379.25,600,0,0,0,0,0,0,476.3515,178.75,0,1093.8662
7574,520,0,819,0,430,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,503,963,0,910,0,800,604.5,950,0,626.5,0,0,0,0,0,0,362.5,0,420,0,0,0,2199,443,0,0,120,0,0,0,0,0,0,735,0,0,0,188.75,1180,0,0,0,0,930,747,445,0,379.25,600,0,0,0,0,0,0,805,178.75,0,691.86624
7575,520,212.5,648.1744,49.5,832,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,905,1365,0,910,101.75,398,810,950,0,898,0,0,38.75,122.5,0,0,764.5,0,420,180.75,0,0,1797,566,0,0,120,0,0,0,25,25,5.04,735,0,0,0,203.95984,1180,0,0,0,0,1332,1149,445,0,379.25,600,0,0,0,0,0,15,603.25,313,0,448
7576,520,614.5,819,99,832,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,905,1365,0,910,407,398,810,950,0,898,0,0,155,245,0,0,1166.5,0,420,582.75,0,0,1797,968,0,0,120,0,0,0,50,50,10.07,735,0,0,0,605.95984,1180,0,0,0,0,1332,747,445,0,781.25,600,0,0,0,0,0,60,201.25,715,105,850
7577,520,850,606.75,99,1234,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,905,963,0,910,407,800,810,950,0,898,0,0,155,245,0,0,1249.4292,0,420,723,0,0,2199,1370,0,0,120,0,0,0,50,50,10.07,617.23546,0,0,0,755,1180,0,0,0,0,1332,1149,445,102,379.25,300,0,0,0,0,0,60,603.25,715,420,1252
7578,520,850,204.75,49.5,832,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,905,1365,0,910,407,800,810,950,0,898,0,0,155,122.5,0,0,1450,0,420,723,0,0,2199,1772,0,0,120,0,0,0,25,25,5.04,215.23546,0,0,0,353,778,0,0,0,0,1332,1380,445,408,781.25,0,0,0,0,0,0,60,403,580.75,420,1252
7579,520,850,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,628.25,1145.25,0,910,407,800,810,548,0,496,0,0,155,0,0,0,1048,0,420,341.89448,0,0,1797,1772,0,0,120,0,0,0,0,0,0,183.75,0,0,0,590.75,1180,0,0,0,0,1332,1380,445,408,1183.25,300,0,0,0,0,0,60,805,178.75,420,1252
7580,520,850,0,49.5,710.5,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,226.25,743.25,0,508,407,398,408,548,0,898,0,0,155,0,0,0,1450,0,420,180.75,0,0,1584.3948,1772,0,0,120,0,0,0,25,25,0,183.75,0,0,0,188.75,1180,0,0,0,0,1332,978,445,408,1517,600,0,0,0,0,0,15,603.25,178.75,420,850
7581,130,448,0,99,308.5,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,584.5683,341.25,0,227.5,407,398,202.5,950,0,898,0,0,38.75,122.5,0,0,1048,0,420,180.75,0,0,1986.3948,1772,0,0,120,0,0,0,50,50,5.04,183.75,0,0,0,0,1180,0,0,0,0,1332,978,445,408,1517,600,0,0,0,0,0,0,201.25,178.75,420,1252
7582,0,850,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,905,0,0,0,101.75,800,0,950,0,898,0,0,0,245,0,0,1450,0,105,0,0,0,2199,1677.5629,0,0,120,0,0,0,50,50,10.07,0,0,0,0,0,1180,0,0,0,0,1332,1380,111.25,102,1517,600,0,0,0,0,0,0,0,0,105,1252
7583,0,448,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,503,0,0,0,0,800,0,950,0,898,0,0,0,245,0,0,1450,0,0,0,0,0,2199,1772,0,0,120,0,0,0,50,50,10.07,0,0,0,0,0,1180,0,0,0,0,1332,1380,0,0,1115,600,0,0,0,0,0,0,0,0,0,1069.5904
7584,130,614.5,204.75,49.5,308.5,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,226.25,341.25,0,227.5,0,398,202.5,950,0,626.5,0,0,0,122.5,0,0,1450,0,105,180.75,0,0,1797,1370,0,0,120,0,0,0,25,25,5.04,183.75,0,0,0,188.75,778,0,0,0,0,1292.5693,1149,111.25,102,713,600,0,0,0,0,0,15,201.25,0,105,715
7585,520,212.5,204.75,0,710.5,0,0,0,0,0,0,0,0,0,0,0,0,887.32851,0,0,0,0,0,226.25,341.25,0,227.5,0,200,604.5,950,0,224.5,0,0,0,0,0,0,1450,0,420,180.75,0,0,1395,968,0,0,120,0,0,0,0,0,0,183.75,0,0,0,590.75,1099,0,0,0,0,890.56934,747,111.25,102,379.25,600,0,0,0,0,0,0,603.25,0,420,313
7586,520,212.5,606.75,49.5,1112.5,0,0,0,0,0,0,0,0,0,0,0,0,485.32851,0,0,0,0,0,226.25,341.25,0,227.5,101.75,200,202.5,684.79003,0,224.5,0,0,0,122.5,0,0,1450,0,420,180.75,0,0,993,566,0,0,120,0,0,0,25,25,0,0,0,0,0,755,697,0,0,0,0,488.56934,345,445,408,0,600,0,0,0,0,0,0,805,178.75,420,313
7587,520,342.61603,204.75,0,710.5,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,628.25,743.25,0,0,407,200,202.5,522.56283,0,224.5,0,0,0,245,0,0,1048,0,420,180.75,0,0,591,968,0,0,120,0,0,0,0,0,0,0,0,0,0,353,295,0,0,0,0,333,345,445,408,0,600,0,0,0,0,0,0,403,580.75,420,715
7588,520,212.5,581.31314,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,226.25,1145.25,0,0,407,200,202.5,924.56283,0,224.5,0,0,0,122.5,0,0,1450,0,420,180.75,0,0,549.75,566,0,0,120,0,0,0,0,0,0,0,0,0,0,188.75,0,0,0,0,0,528,345,445,408,0,600,0,0,0,0,0,0,201.25,178.75,420,715
7589,520,212.5,204.75,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,628.25,1365,0,0,407,0,202.5,522.56283,0,224.5,0,0,0,0,0,0,1048,0,420,180.75,0,0,549.75,443,0,0,120,0,0,0,0,0,0,0,0,0,0,188.75,0,0,0,0,0,930,747,445,408,0,600,0,0,0,0,0,0,201.25,178.75,420,313
7590,520,212.5,204.75,0,710.5,0,0,0,0,0,0,0,0,0,0,0,0,425.20416,0,0,0,0,0,905,1365,0,0,407,0,202.5,237.5,0,224.5,0,0,38.75,122.5,0,0,646,0,105,321,0,0,549.75,443,0,0,120,0,0,0,25,25,5.04,0,0,0,0,292.32955,0,0,0,0,0,1332,345,445,408,0,600,0,0,0,0,0,0,201.25,178.75,420,715
7591,520,0,204.75,49.5,1112.5,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,503,963,0,0,407,0,604.5,639.5,0,0,0,0,155,245,0,0,362.5,0,0,723,0,0,951.75,443,0,0,120,0,0,0,25,25,10.07,0,0,0,0,694.32955,0,0,0,0,0,1332,392.50144,445,408,0,600,0,0,0,0,0,0,201.25,580.75,420,715
7592,520,0,204.75,99,1234,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,905,561,0,0,407,0,810,237.5,0,0,0,0,155,245,0,0,764.5,0,0,582.75,0,0,1353.75,845,0,0,120,0,0,0,0,0,5.04,0,0,0,0,353,0,0,0,0,0,1332,794.50144,445,408,0,600,0,0,0,0,0,0,603.25,715,420,313
7593,520,0,606.75,99,832,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,628.25,341.25,0,0,407,0,408,639.5,0,0,0,0,38.75,245,0,0,1048,0,0,180.75,0,0,1755.75,1205.8491,0,0,120,0,0,0,25,25,0,183.75,0,0,0,755,0,0,0,0,0,930,1196.5014,445,408,0,300,0,0,0,0,0,0,201.25,715,420,313
7594,520,0,606.75,49.5,430,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,226.25,341.25,0,227.5,407,0,810,639.5,0,0,0,0,0,122.5,0,0,1450,0,0,0,0,0,2157.75,803.84906,0,0,120,0,0,0,25,25,0,585.75,0,0,0,590.75,0,0,0,0,0,735,1003.3625,445,408,379.25,0,0,0,0,0,0,0,403,580.75,420,715
7595,520,0,204.75,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,430.93065,743.25,0,629.5,407,0,810,237.5,0,0,0,0,0,0,0,0,1048,0,0,0,0,0,1797,443,0,0,120,0,0,0,0,0,0,735,0,0,0,188.75,0,0,0,0,0,333,1380,445,408,781.25,0,0,0,0,0,0,0,805,178.75,420,313
7596,520,0,0,0,610.38433,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,226.25,743.25,0,910,407,0,810,548,0,0,0,0,0,0,0,0,646,0,0,0,0,0,2199,845,0,0,120,0,0,0,0,0,0,333,0,0,0,188.75,0,0,0,0,0,735,1149,445,408,713,0,0,0,0,0,0,0,403,580.75,420,313
7597,520,0,0,0,515.77612,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,628.25,341.25,0,508,407,200,408,950,0,0,0,0,0,0,0,0,950.57529,0,0,0,0,0,2199,851.03314,0,0,120,0,0,0,0,0,0,183.75,0,0,0,590.75,295,0,0,0,0,333,747,445,408,1115,0,0,0,0,0,0,0,201.25,178.75,420,715
7598,520,212.5,0,49.5,308.5,0,0,0,0,0,0,0,0,0,0,0,0,1104,0,0,0,0,0,226.25,640.35868,0,629.5,407,602,202.5,548,0,224.5,0,0,0,122.5,0,0,1352.5753,0,0,0,0,0,1797,449.03314,0,0,120,0,0,0,25,25,5.04,183.75,0,0,0,188.75,697,0,0,0,0,528,345,445,408,713,300,0,0,0,0,0,0,603.25,580.75,420,715
7599,520,614.5,0,99,430,0,0,0,0,0,0,0,0,0,0,0,0,1104,0,0,0,0,0,503,1042.3587,0,227.5,407,800,408,237.5,0,626.5,0,0,0,245,0,0,1048,0,105,0,0,0,1395,851.03314,0,0,120,0,0,0,50,50,10.07,585.75,0,0,0,353,778,0,0,0,0,930,747,445,408,1115,600,0,0,0,0,0,15,201.25,178.75,420,313
7600,520,850,0,99,832,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,905,1365,0,508,407,398,810,548,0,898,0,0,0,245,0,0,1450,0,420,0,0,0,1797,1253.0331,0,0,120,0,0,0,50,50,10.07,183.75,0,0,0,755,376,0,0,0,0,1332,1149,445,408,1517,600,0,0,0,0,0,60,403,580.75,420,313
7601,520,448,0,99,1234,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,905,1365,0,910,407,800,810,950,0,898,0,0,38.75,245,0,0,1048,0,420,0,0,0,2199,1655.0331,0,0,120,0,0,0,50,50,10.07,183.75,0,0,0,755,778,0,0,0,0,1332,1317.1601,445,408,1115,600,0,0,0,0,0,60,805,313,420,313
7602,520,850,0,99,832,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,503,1286.47,0,629.5,407,398,604.5,950,0,496,0,0,155,122.5,0,0,1450,0,420,180.75,0,0,2199,1649,0,0,120,0,0,0,50,50,5.04,585.75,0,0,0,353,1180,0,0,0,0,1332,1380,111.25,408,713,300,0,0,0,0,0,60,805,715,420,715
7603,520,850,204.75,99,430,0,0,0,0,0,0,0,0,0,0,0,0,606.79786,0,0,0,0,0,503,1365,0,227.5,407,602,202.5,548,0,898,0,0,155,0,0,0,1048,0,420,582.75,0,0,2199,1247,0,0,120,0,0,0,50,50,0,735,0,0,0,755,778,0,0,0,0,1332,1380,0,408,1115,0,0,0,0,0,0,60,403,715,420,313
7604,520,448,606.75,99,308.5,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,905,1205.548,0,629.5,407,200,604.5,505.98355,0,898,0,0,155,122.5,0,0,646,0,420,723,0,0,1797,845,0,0,120,0,0,0,50,50,5.04,735,0,0,0,590.75,697,0,0,0,0,1332,978,0,408,713,300,0,0,0,0,0,60,201.25,313,420,715
7605,520,212.5,819,99,710.5,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,503,1365,0,227.5,407,0,202.5,907.98355,0,496,0,0,155,245,0,0,362.5,0,105,723,0,0,2199,443,0,0,120,0,0,0,50,50,10.07,333,0,0,0,188.75,295,0,0,0,0,930,1380,0,408,1115,600,0,0,0,0,0,15,201.25,178.75,105,313
7606,520,0,819,99,308.5,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,905,1365,0,0,101.75,0,0,950,0,898,0,0,155,245,0,0,0,0,0,723,0,0,2199,0,0,0,108,0,0,0,50,50,10.07,183.75,0,0,0,0,0,0,0,0,0,1332,1380,0,408,1517,600,0,0,0,0,0,0,201.25,0,0,0
7607,520,0,417,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,762.84624,1365,0,0,0,0,0,548,0,898,0,0,155,245,0,0,0,0,0,723,0,0,2199,0,0,0,0,0,0,0,50,50,10.07,0,0,0,0,0,0,0,0,0,0,1332,1380,0,408,1517,600,0,0,0,0,0,0,0,0,0,0
7608,520,0,204.75,49.5,308.5,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,360.84624,963,0,227.5,101.75,200,0,639.5,0,496,0,0,155,122.5,0,0,362.5,0,0,321,0,0,1797,0,0,0,108,0,0,0,25,50,10.07,0,0,0,0,188.75,295,0,0,0,0,1332,1149,111.25,408,1115,375.77315,0,0,0,0,0,0,201.25,178.75,105,313
7609,520,0,204.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,226.25,743.25,0,629.5,407,602,0,237.5,0,626.5,0,0,155,0,0,0,362.5,0,0,582.75,0,0,1395,443,0,0,120,0,0,0,0,25,5.04,0,0,0,0,188.75,315.3385,0,0,0,0,930,747,445,408,781.25,600,0,0,0,0,0,0,201.25,580.75,105,313
7610,520,212.5,204.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,226.25,341.25,0,629.5,407,622.94513,0,237.5,0,224.5,0,0,155,0,0,0,764.5,0,0,180.75,0,0,993,845,0,0,120,0,0,0,0,0,0,183.75,0,0,0,311.76838,697,0,0,0,0,528,345,445,408,379.25,600,0,0,0,0,0,0,603.25,580.75,420,715
7611,520,614.5,204.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,628.25,341.25,0,227.5,407,220.94513,0,237.5,0,626.5,0,0,155,122.5,0,0,764.5,0,105,180.75,0,0,591,1247,0,0,120,0,0,0,25,0,0,585.75,0,0,0,188.75,295,0,0,0,0,930,747,445,408,379.25,600,0,0,0,0,0,0,201.25,178.75,420,313
7612,520,212.5,204.75,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,226.25,341.25,0,227.5,407,486.72516,202.5,639.5,0,224.5,0,0,155,245,0,0,362.5,0,420,180.75,0,0,993,845,0,0,120,0,0,0,0,0,0,735,0,0,0,188.75,697,0,0,0,0,735,747,445,408,379.25,600,0,0,0,0,0,15,201.25,178.75,420,313
7613,520,212.5,204.75,99,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,226.25,743.25,0,629.5,407,200,604.5,237.5,0,626.5,0,0,155,245,0,0,609.0528,0,420,582.75,0,0,1395,443,0,0,120,0,0,0,25,25,5.04,585.75,0,0,0,188.75,697,0,0,0,0,333,345,445,408,781.25,600,0,0,0,0,0,60,201.25,178.75,420,636.27095
7614,520,212.5,204.75,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,0,0,0,0,0,503,963,0,910,407,398,810,237.5,0,898,0,0,155,245,0,0,1011.0528,0,420,723,0,0,1395,443,0,0,120,0,0,0,50,50,10.07,183.75,0,0,0,590.75,295,0,0,0,0,735,345,445,408,1183.25,600,0,0,0,0,0,60,500.93396,178.75,420,1038.2709
7615,520,212.5,606.75,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,905,1365,0,910,407,800,810,639.5,0,898,0,0,155,245,0,0,1413.0528,0,420,723,0,0,1797,845,0,0,120,0,0,0,50,50,10.07,183.75,0,0,0,755,376,0,0,0,0,1137,747,445,408,1517,600,0,0,0,0,0,60,805,178.75,420,850
7616,520,448,819,99,308.5,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,905,1365,0,910,407,800,810,950,0,898,0,0,155,245,0,0,1111.1634,0,420,723,0,0,2199,1247,0,0,120,0,0,0,50,50,10.07,585.75,0,0,0,353,778,0,0,0,0,1332,345,445,408,1517,600,0,0,0,0,0,60,805,580.75,420,1252
7617,520,850,417,99,710.5,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,905,1145.25,0,910,407,398,408,548,0,496,0,0,155,245,0,0,1048,0,420,723,0,0,2199,845,0,0,120,0,0,0,50,50,10.07,735,0,0,0,755,1180,0,0,0,0,1332,420.67509,445,408,1517,600,0,0,0,0,0,60,403,178.75,420,1252
7618,520,850,417,99,1112.5,0,27.65,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,905,743.25,0,508,407,200,202.5,639.5,0,224.5,0,0,155,245,0,0,1450,0,420,723,0,0,2199,443,0,0,120,0,0,0,25,50,5.04,333,0,0,0,353,778,0,0,0,0,930,822.67509,445,408,1517,600,0,0,0,0,0,60,805,346.89015,420,1117
7619,520,476.20867,819,49.5,1234,0,27.65,0,0,0,0,0,0,0,0,0,0,798,14,0,0,0,0,503,341.25,0,910,407,602,408,237.5,0,224.5,0,0,155,245,0,0,1450,0,420,723,0,0,2199,443,0,0,120,0,0,0,0,25,0,735,0,0,0,353,1180,0,0,0,0,1332,420.67509,445,408,1115,600,0,0,0,0,0,60,403,178.75,420,715
7620,520,850,819,0,832,0,27.65,0,0,0,0,0,0,0,0,0,0,1200,14,0,0,0,0,226.25,341.25,0,910,407,800,810,237.5,0,626.5,0,0,155,245,0,0,1048,0,420,723,0,0,1797,681.44743,0,0,120,0,0,0,25,0,0,735,0,0,0,755,1180,0,0,0,0,930,345,445,408,713,600,0,0,0,0,0,60,805,580.75,420,313
7621,520,850,417,0,430,0,27.65,0,0,0,0,0,0,0,0,0,0,798,14,0,0,0,0,628.25,743.25,0,910,407,398,810,237.5,0,224.5,0,0,155,245,0,0,1450,0,420,321,0,0,2199,443,0,0,120,0,0,0,0,0,5.04,735,0,0,0,590.75,1180,0,0,0,0,1332,576,445,408,1115,600,0,0,0,0,0,60,675.00753,313,420,715
7622,520,448,819,49.5,832,0,27.65,0,0,0,0,0,0,0,0,0,0,1200,14,0,0,0,0,905,561,0,508,407,200,810,639.5,0,224.5,0,0,155,245,0,0,1048,0,420,321,0,0,2137.9584,845,0,0,120,0,0,0,25,25,10.07,735,0,0,0,188.75,798.55578,0,0,0,0,1332,978,445,408,1517,600,0,0,0,0,0,60,403,715,420,1117
7623,520,850,417,99,1234,0,27.65,0,0,0,954,0,0,0,0,0,0,1200,14,0,0,0,0,503,963,0,910,407,602,408,237.5,0,626.5,0,0,155,245,0,0,1450,0,420,723,0,0,1735.9584,443,0,0,120,0,0,0,50,50,10.07,735,0,0,0,353,1180,12.25,0,0,0,1332,1380,445,408,1238.0271,600,0,0,0,0,0,60,805,715,420,715
7624,520,448,819,99,1234,0,27.65,0,0,0,954,1116,0,0,1080,0,0,1200,14,0,0,0,0,905,1365,0,508,407,800,810,639.5,0,898,0,0,155,245,0,0,1450,0,420,321,0,0,2137.9584,0,0,0,120,0,0,0,50,50,10.07,735,0,0,0,755,1180,12.25,0,0,0,1332,978,445,408,1517,600,0,0,0,0,0,60,805,715,420,1117
7625,520,850,819,99,1234,0,27.65,0,0,0,1060,1236,0,0,1200,0,0,1200,40,0,0,0,0,905,1365,0,910,407,800,604.5,950,0,898,0,0,155,245,0,0,1450,0,420,723,0,0,2199,0,0,0,120,0,0,0,50,50,10.07,735,0,0,0,755,1180,35,0,0,0,1332,1380,445,408,1183.25,600,0,0,0,0,0,60,805,715,420,1252
7626,520,850,819,99,1234,0,0,0,0,0,1060,1240,0,0,1200,0,0,1200,14,0,0,0,0,905,1365,0,910,407,800,202.5,950,0,898,0,0,155,245,0,0,1450,0,420,723,0,0,2199,0,0,0,120,0,0,0,50,50,10.07,735,0,0,0,755,1180,35,0,0,0,1137,1380,445,408,781.25,600,0,0,0,0,0,60,805,715,420,1252
7627,520,850,819,99,1234,0,0,0,0,0,1060,1240,0,0,1200,0,0,1200,0,0,0,0,0,905,1145.25,0,910,407,800,0,950,0,898,0,0,155,245,0,0,1450,0,105,723,0,0,2199,0,0,0,120,0,0,0,50,50,10.07,735,0,0,0,755,1180,35,0,0,0,735,1380,445,408,379.25,600,0,0,0,0,0,60,805,715,420,1252
7628,130,850,819,99,1234,0,0,0,0,0,1060,1240,0,0,1200,0,0,1200,0,0,0,0,0,905,743.25,0,629.5,407,800,0,950,0,626.5,0,0,155,245,0,0,1166.5,0,0,723,0,0,2199,0,0,0,120,0,0,0,50,50,10.07,585.75,0,0,0,590.75,1099,35,0,0,0,333,1380,111.25,408,0,600,0,0,0,0,0,60,805,715,420,1252
7629,0,614.5,606.75,99,1234,0,0,0,0,0,1060,1240,0,0,1200,0,0,1200,0,0,0,0,0,905,341.25,0,227.5,407,602,0,639.5,0,224.5,0,0,155,245,0,0,764.5,0,0,723,0,0,2199,0,0,0,120,0,0,0,50,50,10.07,183.75,0,0,0,188.75,697,35,0,0,0,0,1380,0,102,0,600,0,0,0,0,0,15,805,715,420,1252
7630,0,212.5,204.75,49.5,1234,0,0,0,0,0,1060,1240,0,0,1200,0,0,1200,0,0,0,0,0,905,0,147,0,101.75,200,0,237.5,0,0,0,0,155,245,0,0,362.5,0,0,723,0,0,2199,0,0,0,108,0,0,0,50,50,10.07,0,0,0,0,0,295,12.25,0,0,0,0,1380,0,0,0,600,0,0,0,0,0,0,805,715,105,1252
7631,0,0,0,0,832,0,0,0,0,0,954,1120,0,0,1080,0,0,798,0,0,0,0,0,905,0,147,0,0,0,0,0,0,0,0,0,155,245,0,0,0,0,0,723,0,0,2199,0,0,0,0,0,0,0,50,50,10.07,0,0,0,0,0,0,0,0,0,0,0,978,0,0,0,600,0,0,0,0,0,0,805,715,0,1050.4226
7632,0,0,0,49.5,430,0,0,0,0,0,0,1116,0,0,0,0,0,396,0,0,0,0,0,503,341.25,0,0,101.75,200,0,237.5,0,0,0,0,38.75,122.5,0,0,0,0,105,321,0,0,1797,443,0,0,108,0,0,0,25,25,5.04,183.75,0,0,0,188.75,0,0,0,0,0,0,731.3677,111.25,102,379.25,600,0,0,0,0,0,0,403,313,105,648.4226
7633,0,0,0,0,308.5,0,0,0,0,0,0,1116,0,0,0,0,0,300,0,0,0,0,0,226.25,0,0,0,101.75,481.47407,0,0,0,0,0,0,155,0,0,0,0,0,420,582.75,0,0,1395,443,0,0,120,0,0,0,0,0,5.04,0,0,0,0,0,0,0,0,0,0,0,345,0,102,379.25,300,0,0,0,0,0,0,805,580.75,0,313
7634,0,0,0,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,628.25,0,0,0,407,200,0,0,0,0,0,0,155,0,0,0,0,0,420,180.75,0,0,993,845,0,0,120,0,0,0,0,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,408,572.67243,300,0,0,0,0,0,0,805,178.75,0,0
7635,130,212.5,0,49.5,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.25,0,0,0,407,200,0,0,0,0,0,0,155,122.5,0,0,0,0,420,180.75,0,0,830.81543,443,0,0,120,0,0,0,0,25,0,0,0,0,0,0,295,0,0,0,0,333,0,0,408,379.25,0,0,0,0,0,0,0,403,178.75,0,0
7636,130,212.5,0,49.5,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.25,0,0,0,101.75,200,202.5,0,0,0,0,0,38.75,0,0,0,362.5,0,105,180.75,0,0,549.75,443,0,0,108,0,0,0,25,25,5.04,0,0,0,0,0,295,0,0,0,0,333,0,0,102,379.25,300,0,0,0,0,0,15,201.25,178.75,0,0
7637,130,212.5,0,49.5,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.25,0,0,0,101.75,200,202.5,0,0,224.5,0,0,38.75,122.5,0,0,362.5,0,105,180.75,0,0,549.75,443,0,0,108,0,0,0,25,25,5.04,0,0,0,0,0,295,0,0,0,0,333,0,0,102,379.25,300,0,0,0,0,0,15,201.25,178.75,0,0
7638,520,212.5,0,99,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.25,0,0,0,407,200,202.5,0,0,626.5,0,0,38.75,245,0,0,442.79008,0,420,180.75,0,0,549.75,443,0,0,120,0,0,0,50,50,5.04,0,0,0,0,0,295,0,0,0,0,333,0,0,408,713,300,0,0,0,0,0,15,201.25,178.75,0,0
7639,520,212.5,204.75,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.25,0,0,227.5,407,400.06029,604.5,0,0,898,0,0,155,245,0,0,844.79008,0,420,180.75,0,0,951.75,445.06937,0,0,120,0,0,0,50,50,0,0,0,0,0,0,697,0,0,0,0,735,0,0,408,1115,600,0,0,0,0,0,15,603.25,178.75,0,0
